_id,awayTeam,homeTeam,competition,date,totalScores,home,away,firstQuarterAwayScore,firstQuarterHomeScore,secondQuarterAwayScore,secondQuarterHomeScore,thirdQuarterAwayScore,thirdQuarterHomeScore,fourthQuarterAwayScore,fourthQuarterHomeScore
500503923,Minnesota Timberwolves (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1704224400,210,110,100,28,30,22,26,20,30,30,24
500428411,Minnesota Timberwolves (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1704190800,213,111,102,23,25,33,15,23,38,23,33
500417889,Atlanta Hawks (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1704186000,200,103,97,23,23,31,22,14,34,29,24
500362971,Philadelphia 76ers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1704152400,197,95,102,24,25,23,22,25,23,30,25
500348152,Boston Celtics (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1704142800,209,100,109,29,29,22,22,24,28,34,21
500299549,Cleveland Cavaliers (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1704118800,206,102,104,29,22,24,26,25,23,26,31
500370107,Cleveland Cavaliers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1704157200,201,101,100,22,29,28,25,22,30,28,17
500459939,Milwaukee Bucks (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1704205200,218,107,111,30,23,30,22,22,27,29,35
500454905,Los Angeles Lakers (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1704202800,219,107,112,28,31,24,24,26,26,34,26
500423361,Memphis Grizzlies (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1704188400,201,98,103,25,26,18,20,20,25,40,27
500233244,Atlanta Hawks (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1704080400,220,105,115,26,31,34,29,30,15,25,30
500208730,New York Knicks (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1704063600,232,123,109,18,33,25,30,30,26,36,34
500394855,Los Angeles Clippers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1704174000,198,110,88,23,31,16,22,25,31,24,26
500343879,Golden State Warriors (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1704140400,208,107,101,24,15,25,26,29,35,23,31
500859169,Boston Celtics (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1704392400,203,91,112,30,13,16,31,32,28,34,19
500801913,Miami Heat (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1704368400,243,118,125,32,21,27,29,26,29,40,39
500790963,Boston Celtics (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1704363600,219,112,107,23,23,31,27,26,31,27,31
500705224,Minnesota Timberwolves (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1704318000,193,104,89,20,33,28,15,24,31,17,25
500812086,Los Angeles Lakers (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1704373200,177,76,101,29,25,27,18,26,11,19,22
500834101,Memphis Grizzlies (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1704382800,206,93,113,27,22,30,22,25,27,31,22
500572224,Miami Heat (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1704262800,220,116,104,16,30,23,23,24,37,41,26
500731741,Atlanta Hawks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1704332400,207,99,108,18,26,35,19,26,23,29,31
500846317,Philadelphia 76ers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1704387600,203,95,108,29,21,28,24,24,23,27,27
500767962,New York Knicks (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1704354000,189,107,82,18,28,20,31,19,30,25,18
500680579,Golden State Warriors (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1704308400,198,104,94,24,29,24,28,16,25,30,22
500688311,Cleveland Cavaliers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1704310800,218,106,112,22,20,32,27,27,27,31,32
500751180,Los Angeles Clippers (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1704344400,182,90,92,25,20,29,25,24,23,14,22
500739763,Sacramento Kings (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1704337200,221,115,106,19,33,31,33,35,31,21,18
500641719,New York Knicks (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1704294000,210,107,103,23,27,24,24,40,28,16,28
500613743,Philadelphia 76ers (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1704282000,198,90,108,20,28,28,17,30,30,30,15
500539031,Cleveland Cavaliers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1704243600,219,113,106,27,24,28,27,21,26,30,36
500744103,Phoenix Suns (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1704339600,209,98,111,29,28,34,20,22,24,26,26
500694665,Miami Heat (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1704313200,202,109,93,20,25,26,34,21,32,26,18
500647211,Memphis Grizzlies (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1704296400,204,105,99,30,24,25,23,22,23,22,35
500607598,Golden State Warriors (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1704279600,226,109,117,31,24,27,22,25,27,34,36
500580811,New York Knicks (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1704267600,213,101,112,28,26,28,27,26,25,30,23
500674101,Memphis Grizzlies (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1704306000,196,97,99,24,26,23,25,23,21,29,25
500636525,Atlanta Hawks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1704291600,215,102,113,23,28,34,25,27,28,29,21
500601997,Cleveland Cavaliers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1704277200,197,95,102,25,23,23,23,25,26,29,23
500713372,Boston Celtics (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1704322800,197,91,106,33,34,20,18,26,26,27,13
500660415,Cleveland Cavaliers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1704301200,203,98,105,24,27,24,27,31,23,26,21
500619037,Miami Heat (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1704284400,187,98,89,16,26,26,26,28,21,19,25
500576239,Sacramento Kings (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1704265200,207,104,103,27,27,29,20,25,31,22,26
500736138,New York Knicks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1704334800,179,98,81,17,29,24,21,18,22,22,26
500653543,Milwaukee Bucks (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1704298800,222,120,102,27,31,32,26,23,30,20,33
500555550,Milwaukee Bucks (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1704253200,227,117,110,23,29,32,35,32,14,23,39
500875505,Philadelphia 76ers (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1704399600,209,109,100,30,33,24,22,24,19,22,35
500807177,Golden State Warriors (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1704370800,201,104,97,23,19,29,18,23,30,22,37
500852455,Minnesota Timberwolves (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1704390000,205,106,99,25,19,34,25,24,22,16,40
500796268,Philadelphia 76ers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1704366000,238,123,115,31,22,25,24,28,42,31,35
500759290,Los Angeles Lakers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1704349200,213,101,112,26,31,26,21,23,26,37,23
500625077,Brooklyn Nets (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1704286800,200,112,88,20,31,33,27,21,32,14,22
500785453,Los Angeles Lakers (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1704361200,194,89,105,28,23,22,18,27,26,28,22
500755120,Miami Heat (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1704346800,210,106,104,15,35,24,21,32,20,33,30
500828636,New York Knicks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1704380400,230,113,117,24,25,31,28,35,22,27,38
500884967,Boston Celtics (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1704404400,207,95,112,32,31,32,24,37,18,11,22
500870021,New York Knicks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1704397200,210,104,106,26,28,19,26,25,27,36,23
500773079,Brooklyn Nets (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1704356400,196,90,106,28,28,23,14,21,28,34,20
500718003,Sacramento Kings (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1704325200,217,114,103,29,28,29,32,24,28,21,26
500700463,Los Angeles Clippers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1704315600,205,97,108,25,27,22,29,34,22,27,19
500747540,Boston Celtics (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1704342000,179,79,100,18,24,20,16,30,22,32,17
500559790,Boston Celtics (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1704255600,199,90,109,28,18,29,21,31,28,21,23
500880657,Brooklyn Nets (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1704402000,214,115,99,30,30,23,30,22,22,24,33
500840752,Brooklyn Nets (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1704385200,218,113,105,27,20,27,32,30,27,21,34
500779233,Cleveland Cavaliers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1704358800,191,95,96,21,22,20,20,28,31,27,22
500727592,Los Angeles Lakers (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1704330000,204,95,109,23,31,30,28,27,11,29,25
500723322,Los Angeles Clippers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1704327600,197,104,93,25,23,26,24,17,32,25,25
500709161,Brooklyn Nets (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1704320400,198,105,93,24,24,19,23,21,30,29,28
500568027,Atlanta Hawks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1704260400,203,105,98,26,26,24,24,22,32,26,23
500563834,Golden State Warriors (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1704258000,202,90,112,32,21,31,25,21,20,28,24
500535273,Memphis Grizzlies (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1704241200,205,109,96,30,26,21,25,18,36,27,22
500864682,Denver Nuggets (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1704394800,213,93,120,33,19,30,26,26,27,31,21
500817568,Denver Nuggets (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1704375600,221,115,106,24,26,26,29,31,31,25,29
500630793,Los Angeles Clippers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1704289200,197,106,91,24,23,20,25,25,26,22,32
500591440,Atlanta Hawks (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1704272400,238,127,111,29,34,34,35,22,27,26,31
500585883,Los Angeles Lakers (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1704270000,207,98,109,22,26,34,26,29,22,24,24
500543767,Miami Heat (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1704246000,231,118,113,24,23,35,34,16,25,38,36
500526375,Minnesota Timberwolves (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1704236400,208,113,95,18,24,18,36,24,28,35,25
500667249,Denver Nuggets (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1704303600,226,110,116,32,23,28,23,25,28,31,36
500596922,Boston Celtics (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1704274800,199,106,93,30,19,19,35,20,31,24,21
500530302,Phoenix Suns (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1704238800,202,103,99,21,31,31,23,19,23,28,26
500551384,Brooklyn Nets (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1704250800,204,105,99,17,33,31,17,27,22,24,33
500547590,Sacramento Kings (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1704248400,210,123,87,15,33,27,27,18,31,27,32
500522512,Atlanta Hawks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1704234000,203,109,94,27,34,23,31,19,23,25,21
501051401,Cleveland Cavaliers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1704478800,213,102,111,27,26,35,24,26,28,23,24
501282477,Cleveland Cavaliers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1704565200,199,94,105,21,25,23,19,34,29,27,21
501179202,Brooklyn Nets (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1704536400,207,114,93,23,28,17,27,26,34,27,25
501208219,Atlanta Hawks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1704546000,210,100,110,28,23,22,20,27,28,33,29
501123678,Cleveland Cavaliers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1704512400,213,108,105,29,14,19,32,24,32,33,30
501263256,Milwaukee Bucks (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1704560400,211,111,100,31,27,25,27,18,29,26,28
501273948,Boston Celtics (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1704562800,203,102,101,21,30,32,24,21,24,27,24
501233397,New York Knicks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1704553200,195,93,102,32,23,25,29,24,22,21,19
501185368,Los Angeles Lakers (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1704538800,207,90,117,31,17,27,25,33,23,26,25
501152909,Denver Nuggets (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1704526800,213,92,121,34,22,38,24,23,29,26,17
501110654,Los Angeles Lakers (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1704505200,194,85,109,22,27,33,25,32,11,22,22
501090956,Golden State Warriors (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1704495600,191,91,100,27,29,23,18,24,23,26,21
501201450,Memphis Grizzlies (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1704543600,193,93,100,29,20,17,36,15,18,39,19
501171788,Cleveland Cavaliers (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1704534000,187,100,87,27,22,14,28,25,25,21,25
501159301,Golden State Warriors (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1704529200,195,92,103,25,25,21,22,32,22,25,23
501141853,Philadelphia 76ers (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1704522000,184,88,96,22,22,25,19,24,29,25,18
501119014,Milwaukee Bucks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1704510000,222,115,107,25,29,28,26,22,25,32,35
501029114,Miami Heat (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1704471600,209,112,97,21,24,24,31,30,32,22,25
500996670,New York Knicks (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1704459600,203,110,93,22,30,20,27,24,27,27,26
501225115,Los Angeles Lakers (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1704550800,206,90,116,36,29,28,28,26,14,26,19
501246963,Los Angeles Clippers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1704555600,229,117,112,29,30,29,23,20,34,34,30
501194017,Sacramento Kings (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1704541200,211,116,95,25,39,24,24,24,28,22,25
501127397,Sacramento Kings (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1704514800,204,115,89,23,33,23,34,26,26,17,22
501114980,Boston Celtics (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1704507600,213,100,113,30,22,31,19,21,34,31,25
500922104,New York Knicks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1704426000,215,110,105,24,29,32,30,20,25,29,26
501105867,New York Knicks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1704502800,201,106,95,26,25,12,31,26,31,31,19
500990354,Los Angeles Lakers (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1704457200,196,85,111,28,15,19,30,33,23,31,17
500958087,Minnesota Timberwolves (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1704445200,196,110,86,19,33,21,26,29,23,17,28
500913963,Boston Celtics (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1704421200,217,115,102,30,27,29,24,27,35,16,29
500910064,Miami Heat (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1704418800,189,99,90,24,24,25,30,21,23,20,22
501316667,Golden State Warriors (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1704577200,205,103,102,26,21,30,26,23,25,23,31
501086864,Miami Heat (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1704493200,199,94,105,28,23,26,29,29,14,22,28
501078153,Phoenix Suns (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1704488400,192,104,88,29,24,22,30,20,27,17,23
501037556,Memphis Grizzlies (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1704474000,216,115,101,17,27,21,28,30,26,33,34
500964492,Memphis Grizzlies (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1704447600,198,94,104,22,25,31,28,27,20,24,21
500906144,Philadelphia 76ers (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1704416400,197,102,95,26,21,19,16,22,33,28,32
500902358,Denver Nuggets (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1704414000,197,89,108,22,25,29,18,34,17,23,29
500942218,Philadelphia 76ers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1704438000,190,100,90,28,25,18,20,28,29,16,26
501298360,Denver Nuggets (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1704570000,214,100,114,28,25,29,23,35,23,22,29
500938220,Boston Celtics (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1704435600,190,79,111,31,14,24,19,32,19,24,27
501002976,Milwaukee Bucks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1704462000,230,106,124,30,30,23,27,38,25,33,24
500917736,Memphis Grizzlies (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1704423600,181,102,79,22,24,19,27,20,30,18,21
500888840,Sacramento Kings (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1704406800,218,112,106,31,26,23,26,27,34,25,26
501255571,Memphis Grizzlies (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1704558000,193,98,95,16,31,26,24,22,24,31,19
501165387,Atlanta Hawks (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1704531600,217,106,111,18,25,35,26,29,23,29,32
501146858,New York Knicks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1704524400,184,78,106,28,15,21,26,31,23,26,14
501131191,Minnesota Timberwolves (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1704517200,186,88,98,27,27,26,17,26,20,19,24
501095035,Milwaukee Bucks (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1704498000,201,84,117,26,20,27,27,32,15,32,22
500984376,Miami Heat (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1704454800,185,107,78,17,23,26,27,20,25,15,32
500897197,Los Angeles Lakers (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1704411600,181,88,93,25,19,18,20,29,23,21,26
500971729,Cleveland Cavaliers (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1704450000,191,97,94,28,27,19,30,24,21,23,19
500892795,Phoenix Suns (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1704409200,221,112,109,29,29,28,24,23,32,29,27
501072511,Milwaukee Bucks (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1704486000,210,92,118,23,17,31,24,35,28,29,23
501289944,Los Angeles Clippers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1704567600,199,104,95,23,23,21,29,26,22,25,30
501305596,Philadelphia 76ers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1704572400,187,86,101,28,22,18,27,26,15,29,22
501010748,Denver Nuggets (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1704464400,221,112,109,26,32,30,22,25,30,28,28
500946888,Denver Nuggets (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1704440400,211,107,104,18,33,29,23,29,27,28,24
500934157,Atlanta Hawks (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1704433200,210,111,99,21,32,31,26,24,19,23,34
501082924,Philadelphia 76ers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1704490800,216,106,110,40,27,21,20,28,29,21,30
501044382,Sacramento Kings (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1704476400,211,109,102,23,22,21,31,28,26,30,30
500926073,Miami Heat (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1704428400,205,101,104,25,21,27,28,26,27,26,25
500978101,Boston Celtics (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1704452400,201,92,109,25,19,27,24,28,24,29,25
500952178,Milwaukee Bucks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1704442800,217,112,105,25,24,25,24,26,35,29,29
501216855,Philadelphia 76ers (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1704548400,212,109,103,23,35,22,25,27,23,31,26
501101310,Philadelphia 76ers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1704500400,222,104,118,33,22,23,26,26,28,36,28
501058324,Philadelphia 76ers (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1704481200,216,106,110,32,22,23,27,23,32,32,25
501022675,Philadelphia 76ers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1704469200,232,113,119,32,26,22,29,27,29,38,29
501016842,Brooklyn Nets (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1704466800,189,105,84,30,28,17,23,24,29,13,25
500930050,Los Angeles Lakers (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1704430800,209,93,116,35,18,26,29,30,18,25,28
501565468,Boston Celtics (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1704673200,207,99,108,32,14,22,25,30,30,24,30
501698252,Minnesota Timberwolves (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1704735600,197,91,106,25,20,38,23,17,23,26,25
501642326,Los Angeles Lakers (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1704714000,189,90,99,22,24,30,27,18,19,29,20
501730152,Brooklyn Nets (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1704750000,210,115,95,22,34,33,31,23,18,17,32
501635941,Denver Nuggets (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1704711600,229,110,119,28,29,34,35,23,27,34,19
501624126,Phoenix Suns (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1704706800,178,108,70,23,29,17,29,10,31,20,19
